Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
23587-JHA,Female,67,Yes,Jharkhand,1,6,"Deal 4",Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",106.9,1364.3,0,10,425,1799.14,Churned,Competitor,"Competitor had better devices"
53373-BIH,Male,54,Yes,Bihar,14,23,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",109.2,6741.15,17,0,879,7602.57,Stayed,Other,Other
72161-AND,Male,60,Yes,"Andhra Pradesh",11,17,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",24.45,1681.6,0,0,2343,4024.6,Stayed,Other,Other
41510-TAM,Female,57,No,"Tamil Nadu",4,12,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",109.25,7082.5,0,80,1327,8489.76,Stayed,Other,Other
99884-WES,Female,46,Yes,"West Bengal",11,20,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.35,1031.7,0,0,513,1544.94,Stayed,Other,Other
81081-AND,Female,72,No,"Andhra Pradesh",12,16,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.2,1369.8,0,0,658,2027.94,Churned,Dissatisfaction,"Service dissatisfaction"
69302-AND,Female,46,Yes,"Andhra Pradesh",2,15,None,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",49.9,2782.4,0,0,0,2782.4,Stayed,Other,Other
75732-HAR,Male,36,Yes,Haryana,5,35,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.95,416.4,0,0,924,1340.61,Stayed,Other,Other
38256-ODI,Male,47,Yes,Odisha,8,26,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",71,672.55,8,0,221,884.88,Churned,Competitor,"Competitor offered more data"
24768-UTT,Female,30,No,"Uttar Pradesh",15,6,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",75.3,75.3,0,0,4,79.43,Churned,Competitor,"Competitor had better devices"
86894-KAR,Male,76,No,Karnataka,5,7,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,No,"Two Year",Yes,"Bank Withdrawal",101.8,1752.45,27,90,293,2108.72,Stayed,Other,Other
98329-TEL,Male,23,No,Telangana,5,7,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",No,"Bank Withdrawal",80.85,1445.95,0,50,781,2276.59,Stayed,Other,Other
35753-BIH,Female,54,No,Bihar,5,13,None,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",38.8,603,0,0,0,603,Stayed,Other,Other
41120-BIH,Female,33,No,Bihar,10,27,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,"One Year",No,"Bank Withdrawal",43.8,592.65,0,0,383,976.02,Stayed,Other,Other
64694-DEL,Male,66,Yes,Delhi,3,21,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",86.5,5882.75,0,0,782,6664.75,Stayed,Other,Other
41056-HAR,Male,26,Yes,Haryana,7,30,"Deal 2",Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",59.9,3505.1,0,0,2841,6345.94,Stayed,Other,Other
76357-PUN,Female,51,Yes,Punjab,13,16,"Deal 4",Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",60.6,1297.8,0,0,693,1990.92,Stayed,Other,Other
12699-TEL,Female,23,Yes,Telangana,13,8,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",44.8,559.2,37,90,80,692.05,Stayed,Other,Other
99351-GUJ,Female,57,Yes,Gujarat,0,11,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.9,2806.9,41,0,196,2961.95,Churned,Dissatisfaction,"Service dissatisfaction"
97144-KAR,Male,39,Yes,Karnataka,6,29,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.9,1389.35,0,0,868,2256.97,Stayed,Other,Other
73718-RAJ,Male,54,No,Rajasthan,2,15,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",115.1,6993.65,0,0,339,7332.2,Stayed,Other,Other
18730-KAR,Female,78,No,Karnataka,7,14,None,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.6,644.35,0,0,153,797.72,Churned,Competitor,"Competitor made better offer"
25282-RAJ,Male,63,No,Rajasthan,0,4,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",97,1334.45,0,0,573,1907.1,Stayed,Other,Other
35047-KAR,Female,47,No,Karnataka,11,3,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.7,1051.9,0,0,1841,2893.18,Stayed,Other,Other
41330-AND,Female,56,No,"Andhra Pradesh",6,34,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.7,1914.9,0,0,832,2746.5,Churned,Attitude,"Attitude of support person"
25871-GUJ,Male,47,No,Gujarat,15,23,"Deal 3",No,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Mailed Check",36.25,1151.05,0,0,0,1151.05,Stayed,Other,Other
63076-KAR,Male,30,Yes,Karnataka,8,31,"Deal 1",Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",88.6,6201.95,0,0,3201,9403.07,Stayed,Other,Other
71906-KAR,Female,37,Yes,Karnataka,8,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",19.2,776.25,9,0,644,1410.48,Stayed,Other,Other
12739-HAR,Male,57,Yes,Haryana,1,31,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",88.65,5321.25,0,0,1194,6515.63,Stayed,Other,Other
31735-HAR,Female,45,No,Haryana,14,7,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",113.25,7895.15,0,0,2293,10188.02,Stayed,Other,Other
94910-GUJ,Female,77,Yes,Gujarat,11,17,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",No,"Credit Card",108.1,5839.3,0,0,573,6411.82,Stayed,Other,Other
14808-AND,Male,54,No,"Andhra Pradesh",14,4,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",74.3,4698.05,0,0,2376,7074.51,Stayed,Other,Other
12437-TAM,Female,41,Yes,"Tamil Nadu",15,20,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",20.5,1035.7,0,0,585,1620.52,Stayed,Other,Other
61598-ASS,Female,39,No,Assam,10,14,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.25,1457.25,0,0,252,1709.55,Churned,Dissatisfaction,"Lack of self-service on Website"
49244-HAR,Male,33,Yes,Haryana,4,9,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",53.85,108.15,0,0,21,129.09,Churned,Competitor,"Competitor made better offer"
31957-RAJ,Male,24,Yes,Rajasthan,8,8,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",51,305.95,0,0,0,305.95,Churned,Price,"Long distance charges"
73142-RAJ,Male,49,No,Rajasthan,12,17,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",46.2,46.2,0,0,49,94.78,Churned,Attitude,"Attitude of support person"
94478-MAH,Male,52,No,Maharashtra,0,13,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",115.15,8078.1,0,0,670,8748.34,Stayed,Other,Other
31805-ASS,Male,47,No,Assam,1,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",80.6,319.15,0,0,57,376.35,Churned,Competitor,"Competitor offered more data"
98630-TAM,Female,70,Yes,"Tamil Nadu",12,20,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.1,3021.6,0,0,1139,4161,Churned,Competitor,"Competitor made better offer"
31599-RAJ,Male,35,Yes,Rajasthan,5,4,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",20.65,93.55,0,0,213,306.15,Stayed,Other,Other
19665-GUJ,Male,34,No,Gujarat,6,12,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.85,193.05,0,0,20,212.85,Stayed,Other,Other
82481-TAM,Female,75,Yes,"Tamil Nadu",11,1,None,No,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.4,78.65,0,0,0,78.65,Churned,Attitude,"Attitude of support person"
73829-DEL,Female,25,No,Delhi,6,36,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",71,914,0,0,508,1421.5,Churned,Other,"Don't know"
46734-RAJ,Male,41,Yes,Rajasthan,12,9,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.95,1377.7,29,0,2441,3789.24,Stayed,Other,Other
61215-AND,Female,26,No,"Andhra Pradesh",14,22,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",116.6,7049.5,0,0,2654,9703.9,Stayed,Other,Other
29952-UTT,Female,32,No,Uttarakhand,5,23,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",24.4,253.9,0,0,42,295.5,Stayed,Other,Other
38927-UTT,Male,52,No,"Uttar Pradesh",1,6,"Deal 5",Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.8,288.05,0,0,131,419.51,Churned,Competitor,"Competitor offered higher download speeds"
61282-AND,Male,36,Yes,"Andhra Pradesh",6,22,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,No,"One Year",Yes,"Bank Withdrawal",104.65,6219.6,0,40,2386,8645.72,Churned,Dissatisfaction,"Service dissatisfaction"
86841-TAM,Female,53,Yes,"Tamil Nadu",0,3,None,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",63.05,1067.05,0,10,684,1760.73,Stayed,Other,Other
12929-MAH,Female,31,Yes,Maharashtra,1,29,None,No,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",31.2,926.2,0,0,0,926.2,Stayed,Other,Other
84506-GUJ,Female,73,No,Gujarat,2,28,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,No,"One Year",Yes,"Bank Withdrawal",106.5,5621.85,0,90,1442,7154.33,Stayed,Other,Other
76949-KAR,Male,59,No,Karnataka,12,30,None,No,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",38.55,156.1,0,0,0,156.1,Stayed,Other,Other
94131-AND,Female,57,Yes,"Andhra Pradesh",12,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.65,92.05,0,0,210,301.7,Stayed,Other,Other
55556-TAM,Female,45,Yes,"Tamil Nadu",13,30,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",25.5,1821.8,17,0,668,2472.71,Stayed,Other,Other
42811-PUN,Female,63,No,Punjab,1,13,"Deal 2",Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",82.5,4179.1,21,0,1063,5220.25,Stayed,Other,Other
95174-GUJ,Female,66,Yes,Gujarat,7,12,"Deal 5",Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",69.7,516.15,0,0,36,552.34,Stayed,Other,Other
69918-UTT,Male,67,No,"Uttar Pradesh",5,20,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",74.45,1261.35,0,0,352,1613.67,Stayed,Other,Other
25547-MAH,Male,32,Yes,Maharashtra,15,30,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",65.35,1424.4,0,0,339,1763.76,Stayed,Other,Other
79608-GUJ,Female,49,Yes,Gujarat,6,21,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",90,190.05,0,0,94,283.89,Churned,Competitor,"Competitor made better offer"
59003-HAR,Female,54,No,Haryana,8,31,None,No,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",53.65,3784,0,0,0,3784,Stayed,Other,Other
73860-TEL,Female,52,No,Telangana,5,7,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Bank Withdrawal",20.4,930.45,0,0,1143,2073.45,Churned,Price,"Long distance charges"
38918-MAH,Female,47,Yes,Maharashtra,11,2,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",99.15,6875.35,0,0,3129,10004.5,Stayed,Other,Other
87939-PUN,Female,30,No,Punjab,14,8,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",74.25,74.25,0,0,22,96.05,Churned,Other,"Don't know"
69381-KER,Female,43,No,Kerala,5,34,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",84.05,2781.85,0,0,1288,4070.17,Churned,Other,Moved
39946-ASS,Female,54,Yes,Assam,11,26,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",-2,2184.6,0,0,773,2957.32,Stayed,Other,Other
65574-MAH,Female,18,No,Maharashtra,12,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.55,1252,0,0,1175,2427.47,Stayed,Other,Other
68268-KAR,Male,73,No,Karnataka,6,24,"Deal 2",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.15,3229.4,0,0,122,3351.2,Churned,Attitude,"Attitude of support person"
62686-HAR,Female,52,Yes,Haryana,1,21,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.5,3906.7,0,0,1333,5239.5,Stayed,Other,Other
18103-KAR,Male,47,Yes,Karnataka,5,10,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",78.9,2976.95,0,30,1569,4576.12,Stayed,Other,Other
99831-JAM,Male,58,Yes,"Jammu & Kashmir",3,36,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.1,69.1,0,0,39,107.76,Churned,Competitor,"Competitor made better offer"
56667-PUN,Male,31,Yes,Punjab,15,22,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",101.15,6067.4,0,0,603,6670.4,Stayed,Other,Other
53050-MAH,Female,22,Yes,Maharashtra,5,10,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.45,106.9,0,0,146,252.65,Stayed,Other,Other
62597-UTT,Male,33,Yes,"Uttar Pradesh",0,29,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",91.7,3479.05,0,0,483,3962.03,Stayed,Other,Other
87849-AND,Female,67,No,"Andhra Pradesh",11,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Mailed Check",18.95,1031.1,0,0,1293,2323.86,Stayed,Other,Other
56124-WES,Female,18,No,"West Bengal",4,12,"Deal 2",Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",83.85,4307.1,0,0,351,4658.49,Stayed,Other,Other
91425-TEL,Female,40,Yes,Telangana,14,13,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.95,137.95,0,0,31,168.61,Churned,Dissatisfaction,"Poor expertise of phone support"
93296-UTT,Male,45,Yes,"Uttar Pradesh",10,12,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.8,304.6,0,0,83,387.7,Stayed,Other,Other
17908-RAJ,Female,66,No,Rajasthan,12,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Mailed Check",19.6,561.15,13,0,416,964.15,Stayed,Other,Other
83253-KER,Male,25,No,Kerala,9,4,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",88.35,88.35,0,0,14,102.61,Churned,Competitor,"Competitor offered higher download speeds"
13036-KAR,Female,69,Yes,Karnataka,3,4,None,Yes,Yes,Yes,Cable,No,Yes,No,No,No,No,No,No,"Two Year",No,"Credit Card",54.8,1291.3,0,110,208,1609.14,Stayed,Other,Other
66668-KAR,Female,35,No,Karnataka,14,9,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.45,242.4,0,0,376,618.3,Stayed,Other,Other
41150-UTT,Male,45,Yes,"Uttar Pradesh",15,1,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.55,122.9,0,0,219,342.14,Stayed,Other,Other
31401-RAJ,Female,24,Yes,Rajasthan,14,9,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",114,8175.9,0,0,1807,9982.85,Stayed,Other,Other
56709-AND,Female,35,Yes,"Andhra Pradesh",1,32,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",25.7,1714.55,0,0,2827,4541.99,Stayed,Other,Other
13823-KAR,Male,22,No,Karnataka,4,6,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,"One Year",No,"Mailed Check",61.2,2021.2,0,0,1343,3364.5,Stayed,Other,Other
89673-KAR,Female,38,Yes,Karnataka,2,23,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",82.85,460.25,49,0,52,462.84,Churned,Competitor,"Competitor had better devices"
45810-TAM,Male,77,No,"Tamil Nadu",11,23,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.35,7246.15,0,0,2875,10121.1,Stayed,Other,Other
47029-ODI,Female,19,No,Odisha,11,2,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",75.35,1114.55,0,0,451,1565.9,Stayed,Other,Other
65366-MAH,Female,82,Yes,Maharashtra,7,8,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",85.55,5251.75,0,0,2846,8097.4,Stayed,Other,Other
84199-MAH,Male,30,No,Maharashtra,11,11,None,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",51.1,1232.9,0,0,614,1846.92,Stayed,Other,Other
12378-KAR,Female,46,Yes,Karnataka,7,20,"Deal 3",Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",91.25,2483.65,0,0,383,2866.97,Stayed,Other,Other
73877-TEL,Male,58,Yes,Telangana,3,5,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",96.2,1222.05,0,0,296,1517.73,Churned,Competitor,"Competitor had better devices"
52389-TAM,Male,59,No,"Tamil Nadu",3,32,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",84.85,2048.8,0,80,315,2443.92,Stayed,Other,Other
63196-TEL,Male,33,No,Telangana,6,20,"Deal 3",No,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,"One Year",No,"Mailed Check",35.35,1317.95,0,0,0,1317.95,Stayed,Other,Other
78945-AND,Male,84,Yes,"Andhra Pradesh",14,22,"Deal 1",Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.95,4119.4,17,0,2819,6920.9,Stayed,Other,Other
68877-PUD,Male,22,Yes,Puducherry,6,10,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",82.35,1852.85,0,0,268,2120.81,Churned,Dissatisfaction,"Network reliability"
87515-TAM,Male,46,No,"Tamil Nadu",13,25,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",54.65,3632,47,0,0,3585.25,Stayed,Other,Other
73366-ASS,Female,65,Yes,Assam,15,2,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.6,74.6,0,0,45,119.33,Churned,Competitor,"Competitor made better offer"
91813-KER,Male,36,No,Kerala,5,33,None,No,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",40.05,162.45,0,0,0,162.45,Stayed,Other,Other
65827-MAD,Female,59,No,"Madhya Pradesh",14,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",67.75,116.65,0,0,24,140.15,Churned,Other,"Don't know"
94316-BIH,Female,34,Yes,Bihar,6,22,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.45,246.25,0,0,217,463.69,Stayed,Other,Other
29235-KAR,Female,63,Yes,Karnataka,8,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",20.65,150,0,0,148,297.63,Stayed,Other,Other
57049-AND,Male,64,No,"Andhra Pradesh",11,28,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Mailed Check",35.05,35.05,0,0,0,35.05,Churned,Competitor,"Competitor offered higher download speeds"
51370-MAH,Female,64,No,Maharashtra,0,35,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.45,254.5,0,0,213,467.7,Stayed,Other,Other
57809-JAM,Female,22,No,"Jammu & Kashmir",8,10,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",88.15,1390.6,0,0,184,1574.65,Churned,Dissatisfaction,"Product dissatisfaction"
58904-TAM,Male,75,Yes,"Tamil Nadu",1,4,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",44.15,92.65,0,0,87,179.97,Churned,Attitude,"Attitude of support person"
11878-RAJ,Male,75,Yes,Rajasthan,15,17,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",71.8,1167.8,0,0,734,1902.2,Churned,Competitor,"Competitor offered more data"
25962-TEL,Male,63,No,Telangana,7,1,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Bank Withdrawal",100.75,6674.65,0,0,2085,8759.85,Stayed,Other,Other
43073-UTT,Male,73,No,"Uttar Pradesh",1,11,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",106.35,3520.75,0,0,253,3774.19,Churned,Other,Moved
42496-HAR,Female,25,No,Haryana,7,15,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,No,"One Year",Yes,"Credit Card",107,6152.3,0,0,2428,8580.15,Stayed,Other,Other
14570-HAR,Female,70,Yes,Haryana,4,21,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",108.8,7082.45,22,0,3154,10215.38,Stayed,Other,Other
19943-ASS,Female,25,No,Assam,3,29,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.05,6890,0,0,1325,8214.62,Churned,Competitor,"Competitor offered more data"
58113-TAM,Male,46,Yes,"Tamil Nadu",8,1,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.2,908.15,0,0,1426,2333.69,Stayed,Other,Other
